service_type,service_id,num_endpoints
regular,06379,2
illfitting,11096,1
illfitting,09943,1
regular,12469,4
illfitting,15342,1
illfitting,18539,2
illfitting,11675,1
illfitting,02338,1
illfitting,04622,1
illfitting,06164,1
illfitting,13385,1
illfitting,07393,1
regular,17924,9
illfitting,02873,1
illfitting,13310,1
regular,03501,2
illfitting,18537,2
illfitting,00378,1
illfitting,10273,1
illfitting,13691,1
illfitting,14146,1
illfitting,02314,1
illfitting,04866,1
illfitting,15325,1
illfitting,04266,1
illfitting,16271,1
regular,07961,7
regular,00736,13
regular,17023,5
illfitting,09857,2
illfitting,00528,2
illfitting,13018,1
illfitting,08903,1
illfitting,08452,1
regular,17698,1
illfitting,16450,2
regular,10587,2
illfitting,01533,1
illfitting,00646,1
illfitting,06079,1
illfitting,16514,1
illfitting,15287,1
illfitting,01860,1
illfitting,05475,4
illfitting,07973,4
illfitting,00439,2
illfitting,08189,1
illfitting,05458,3
illfitting,05327,1
regular,04388,6
regular,17697,1
illfitting,08334,1
illfitting,16421,1
illfitting,01181,1
regular,06461,2
illfitting,13213,1
illfitting,01435,1
illfitting,08501,1
regular,04519,3
illfitting,02288,1
regular,03793,18
illfitting,15690,1
illfitting,11692,1
illfitting,15858,2
illfitting,09224,1
illfitting,08298,1
regular,00068,1
regular,03703,2
illfitting,05809,1
illfitting,06001,2
illfitting,13249,1
illfitting,14257,1
regular,14638,1
illfitting,12964,1
illfitting,11175,1
illfitting,05764,1
regular,18049,5
illfitting,11805,1
regular,12439,12
regular,18347,3
illfitting,01835,1
illfitting,09458,1
illfitting,03914,1
illfitting,10242,2
regular,12207,1
regular,00361,1
regular,07359,3
illfitting,05075,1
regular,04521,1
regular,12072,5
illfitting,17332,2
illfitting,16513,2
illfitting,00489,2
regular,12060,3
regular,07810,5
illfitting,08198,1
illfitting,08554,1
illfitting,04941,1
illfitting,15137,1
regular,03104,1
illfitting,11566,1
illfitting,06788,1
regular,05587,5
regular,10467,5
illfitting,16686,4
illfitting,02603,1
illfitting,12536,2
regular,17626,4
illfitting,03965,1
regular,08945,1
illfitting,09416,1
regular,14631,2
illfitting,16410,2
illfitting,18445,1
illfitting,11366,1
regular,18576,1
illfitting,08530,4
illfitting,16575,1
regular,07825,7
illfitting,11746,1
regular,00758,10
illfitting,06932,3
illfitting,18480,1
regular,16988,1
regular,07678,2
illfitting,10187,1
illfitting,10031,1
illfitting,16616,1
illfitting,08615,1
illfitting,05017,1
illfitting,11778,1
illfitting,13122,1
illfitting,15068,1
regular,16752,11
illfitting,06992,1
regular,08921,4
illfitting,06827,2
regular,18577,1
illfitting,03996,1
illfitting,04840,1
illfitting,13639,1
illfitting,00408,1
illfitting,01333,1
illfitting,09974,6
illfitting,11753,1
regular,00346,1
regular,09793,2
illfitting,11725,1
regular,12028,2
illfitting,10260,1
illfitting,06940,1
illfitting,02813,1
illfitting,08417,1
illfitting,15124,1
regular,04162,1
illfitting,09077,1
illfitting,16226,1
regular,06601,6
regular,18414,2
illfitting,08098,1
illfitting,01591,1
illfitting,07423,1
regular,03288,3
regular,10632,2
illfitting,04702,1
illfitting,03928,1
illfitting,08999,1
illfitting,03887,1
illfitting,02305,1
illfitting,05363,2
illfitting,06789,1
illfitting,06202,1
illfitting,06952,3
regular,12846,2
illfitting,05101,1
illfitting,04929,1
illfitting,15454,1
illfitting,15519,1
regular,00825,3
illfitting,17416,2
illfitting,13352,1
illfitting,09561,1
illfitting,16484,1
regular,17025,3
regular,03362,1
regular,07850,4
regular,14493,6
illfitting,02866,1
regular,10836,4
regular,10771,1
illfitting,02172,1
illfitting,13236,1
illfitting,02716,1
illfitting,09286,1
illfitting,09257,1
illfitting,15318,1
illfitting,08415,1
regular,00213,1
illfitting,15660,1
regular,04372,3
illfitting,11176,1
illfitting,06235,1
regular,07927,3
regular,16062,6
illfitting,03886,1
illfitting,09323,1
illfitting,09382,1
illfitting,07472,1
regular,07021,1
illfitting,13041,1
regular,00180,1
illfitting,02760,1
illfitting,17442,2
illfitting,03002,1
regular,09659,3
regular,07151,7
regular,17827,2
illfitting,07578,1
illfitting,01492,1
illfitting,13261,1
regular,06345,2
illfitting,05991,2
illfitting,08618,1
illfitting,09630,1
illfitting,10060,1
illfitting,17101,1
regular,12024,3
regular,06346,4
regular,18045,22
illfitting,01180,1
regular,06282,3
illfitting,07416,1
regular,14804,2
illfitting,09514,1
illfitting,09267,1
illfitting,15118,1
regular,03689,1
illfitting,14969,1
illfitting,01531,1
regular,13626,22
regular,06460,12
regular,10122,21
regular,18412,3
illfitting,16464,2
regular,18287,3
illfitting,17296,1
illfitting,05019,1
illfitting,02752,1
illfitting,02016,1
illfitting,08462,1
illfitting,04692,1
illfitting,11206,1
illfitting,13332,1
regular,00289,21
regular,06750,6
regular,17825,2
illfitting,16330,1
illfitting,15312,1
illfitting,01421,1
illfitting,11598,1
regular,17965,1
illfitting,11107,1
illfitting,06980,1
regular,02552,2
regular,04124,1
regular,06322,2
illfitting,07418,1
regular,06336,1
illfitting,13276,1
regular,00783,9
illfitting,03897,1
regular,10558,4
regular,07172,2
illfitting,08533,4
illfitting,04273,1
regular,16754,3
illfitting,16662,1
illfitting,11364,1
illfitting,08642,2
illfitting,13155,1
illfitting,13281,1
illfitting,11405,1
illfitting,01523,1
illfitting,08284,1
illfitting,11942,2
regular,05621,1
regular,17860,1
regular,07735,3
regular,07061,2
illfitting,04257,1
regular,17010,5
regular,10443,2
illfitting,01902,1
regular,10753,3
illfitting,01234,1
regular,10698,1
illfitting,09474,1
illfitting,11265,1
illfitting,16205,1
illfitting,05775,1
illfitting,16469,1
illfitting,13508,1
regular,00953,17
illfitting,05355,2
illfitting,01133,1
regular,18231,4
regular,06558,4
illfitting,13324,1
illfitting,08784,1
regular,10801,3
illfitting,03878,2
illfitting,06315,2
illfitting,08598,2
illfitting,17239,1
regular,14401,4
regular,17525,6
illfitting,08263,1
illfitting,02221,1
regular,18077,14
regular,17611,3
regular,17814,8
regular,07374,6
illfitting,05306,2
illfitting,13697,1
illfitting,01664,2
regular,14661,2
illfitting,15188,1
illfitting,15651,1
illfitting,09191,2
illfitting,05998,1
illfitting,06060,1
illfitting,01951,1
illfitting,08370,1
illfitting,11574,1
illfitting,11187,1
illfitting,10177,1
regular,00302,1
regular,07957,3
illfitting,15733,1
illfitting,05045,1
regular,07856,4
regular,17560,1
illfitting,10157,1
illfitting,11395,2
regular,18259,2
illfitting,14020,1
illfitting,14997,2
illfitting,15558,1
regular,03177,2
regular,03070,2
illfitting,13221,1
regular,10570,2
illfitting,09835,1
illfitting,09170,1
illfitting,09922,1
regular,12482,14
illfitting,17295,1
regular,16771,5
illfitting,18556,3
illfitting,08528,3
illfitting,17435,3
illfitting,16471,1
regular,04499,2
illfitting,01511,1
illfitting,18503,4
illfitting,08531,3
illfitting,02981,1
regular,00834,1
illfitting,01103,1
illfitting,09900,1
regular,18093,5
illfitting,11689,1
illfitting,16106,1
illfitting,15266,1
regular,17633,3
illfitting,05769,1
illfitting,15757,3
illfitting,16482,1
illfitting,02854,1
regular,06613,2
illfitting,02258,1
illfitting,08437,1
illfitting,02755,1
regular,12332,4
illfitting,04924,1
illfitting,05787,1
illfitting,11073,1
illfitting,11100,1
illfitting,15582,1
regular,14601,126
regular,17531,6
illfitting,14331,4
illfitting,11335,2
regular,06710,4
regular,06645,6
illfitting,15343,1
illfitting,08600,1
illfitting,01880,1
regular,10409,3
illfitting,14958,1
illfitting,01579,1
illfitting,09311,1
illfitting,15085,1
illfitting,01753,1
illfitting,12903,1
illfitting,02380,1
illfitting,01075,1
illfitting,05124,1
regular,17517,14
regular,10837,1
regular,03600,2
illfitting,13292,1
illfitting,01268,1
illfitting,15315,1
regular,04386,1
illfitting,11798,1
illfitting,00394,1
illfitting,07446,1
illfitting,03974,1
regular,08015,1
illfitting,05134,1
illfitting,17196,2
regular,07648,2
regular,18100,7
regular,06612,3
regular,03221,1
illfitting,14113,1
regular,03095,4
illfitting,05890,2
illfitting,09896,2
illfitting,12516,7
illfitting,17415,3
illfitting,08567,1
illfitting,15927,2
illfitting,02329,1
illfitting,09417,1
illfitting,15448,1
illfitting,01993,1
illfitting,15697,1
illfitting,07407,1
regular,10806,6
illfitting,08477,1
illfitting,07471,1
illfitting,00420,3
illfitting,16302,3
illfitting,08101,1
illfitting,07517,1
illfitting,15213,1
illfitting,18536,2
illfitting,13158,1
illfitting,02864,1
illfitting,05113,1
illfitting,06230,1
illfitting,04670,1
regular,01559,33
regular,06447,2
regular,11960,4
illfitting,05912,1
illfitting,11330,1
regular,18228,4
illfitting,09318,1
illfitting,02697,1
illfitting,12576,1
illfitting,01762,2
illfitting,08374,1
illfitting,08870,1
illfitting,17170,1
illfitting,09128,2
regular,12261,1
illfitting,16263,1
illfitting,10256,1
illfitting,11318,1
illfitting,15652,1
regular,14734,4
illfitting,09044,1
illfitting,04328,1
illfitting,18446,1
illfitting,09222,1
illfitting,17329,2
regular,11491,24
illfitting,07433,1
illfitting,16258,1
illfitting,16273,1
regular,07165,5
regular,12408,2
illfitting,15822,1
illfitting,06959,1
illfitting,08881,1
illfitting,10172,1
regular,03529,2
illfitting,08460,1
illfitting,06145,1
illfitting,14284,1
illfitting,15428,1
regular,13633,30
illfitting,03889,2
illfitting,03863,1
illfitting,14102,1
regular,14879,2
regular,04095,1
regular,16884,2
illfitting,03937,1
regular,04384,3
illfitting,04021,1
illfitting,00628,1
illfitting,14377,2
illfitting,11639,1
regular,06019,7
regular,12183,3
illfitting,01381,1
regular,09777,3
illfitting,16170,1
illfitting,15410,1
illfitting,05251,2
regular,16779,2
regular,17769,6
regular,18298,2
regular,07221,3
illfitting,13348,1
illfitting,16473,2
regular,03075,2
regular,11456,1
illfitting,03030,1
illfitting,04921,1
illfitting,15882,1
illfitting,18567,3
illfitting,14941,1
illfitting,17420,2
illfitting,16274,1
illfitting,04050,1
illfitting,11666,1
illfitting,15684,1
regular,07786,1
illfitting,11730,1
illfitting,02630,1
illfitting,11642,1
illfitting,02071,1
illfitting,17396,2
regular,09821,2
illfitting,15187,1
regular,17836,4
illfitting,08555,1
illfitting,00416,2
regular,03324,3
illfitting,00496,2
illfitting,10006,1
illfitting,04863,1
illfitting,02994,1
regular,07806,1
illfitting,13484,1
illfitting,18554,2
illfitting,15078,1
illfitting,00649,1
illfitting,15468,1
regular,06420,1
illfitting,01163,1
illfitting,07588,1
regular,09715,4
illfitting,05202,1
regular,18302,2
illfitting,01104,1
illfitting,01467,1
illfitting,02372,1
regular,17980,1
illfitting,16487,2
illfitting,13389,1
illfitting,14991,1
regular,18194,3
regular,02431,2
regular,12623,1
illfitting,09065,1
illfitting,08839,1
illfitting,12953,1
illfitting,01676,2
illfitting,07558,1
regular,09633,1
regular,14798,2
illfitting,04669,1
illfitting,15688,1
illfitting,12923,1
illfitting,16131,1
regular,10857,25
regular,12066,1
illfitting,02850,1
regular,00972,2
illfitting,18444,1
illfitting,05952,4
regular,17533,5
regular,14443,2
illfitting,11140,1
regular,13556,5
illfitting,01759,1
regular,01537,1
illfitting,10252,1
illfitting,14183,1
illfitting,13957,1
illfitting,13339,1
regular,10889,1
illfitting,05476,4
illfitting,14185,1
regular,07248,4
illfitting,13651,1
illfitting,12517,2
illfitting,02869,1
illfitting,11111,1
illfitting,11110,1
regular,02436,5
illfitting,11717,1
illfitting,15356,1
illfitting,05405,4
illfitting,03014,1
illfitting,13979,1
illfitting,01611,1
illfitting,04305,1
illfitting,09889,2
illfitting,15103,1
regular,10418,3
illfitting,05471,3
regular,00994,5
regular,18031,5
illfitting,08987,1
illfitting,09535,1
regular,10699,2
illfitting,04819,1
illfitting,08282,1
illfitting,07464,1
illfitting,08496,1
regular,12132,2
illfitting,13645,1
illfitting,11745,1
illfitting,14315,2
illfitting,07607,1
illfitting,13308,1
illfitting,16212,1
regular,17687,1
illfitting,16663,1
illfitting,11747,1
regular,16049,26
regular,14651,1
illfitting,09841,2
regular,11503,1
illfitting,13013,1
illfitting,01965,1
illfitting,08884,1
illfitting,13977,1
regular,00027,1
illfitting,07536,1
illfitting,05496,3
illfitting,01272,1
illfitting,09512,1
illfitting,10229,1
illfitting,16147,1
illfitting,07538,1
illfitting,15405,1
illfitting,15291,1
illfitting,08177,1
illfitting,11797,1
illfitting,13002,1
illfitting,09060,1
illfitting,13934,1
regular,06708,4
illfitting,03828,1
illfitting,13145,1
regular,17045,2
illfitting,01595,1
illfitting,09890,1
illfitting,09503,1
regular,09758,4
illfitting,16508,1
illfitting,06197,1
illfitting,11623,1
illfitting,14299,1
illfitting,10195,1
regular,09744,9
regular,14751,3
illfitting,04616,1
illfitting,08961,1
regular,02584,5
illfitting,15427,1
illfitting,05194,2
illfitting,03058,2
regular,14816,3
illfitting,05305,4
regular,07682,3
regular,07346,3
illfitting,09199,1
illfitting,05232,1
illfitting,07539,2
regular,07819,4
regular,14608,1
illfitting,06121,1
illfitting,09488,1
illfitting,08150,1
illfitting,09002,1
illfitting,04033,1
regular,10449,4
illfitting,07636,1
illfitting,05065,1
illfitting,02301,1
illfitting,17066,2
illfitting,13999,1
illfitting,10051,1
regular,12403,2
regular,00055,1
illfitting,17176,3
illfitting,01953,1
illfitting,11230,1
illfitting,17447,1
regular,07942,2
illfitting,01981,1
illfitting,14307,1
illfitting,15874,1
illfitting,11749,1
illfitting,06053,1
illfitting,17194,2
regular,17828,7
regular,00042,17
regular,10420,17
regular,14487,14
illfitting,08610,1
regular,06273,1
regular,06253,4
illfitting,02711,1
illfitting,09274,1
illfitting,15713,1
illfitting,02227,2
illfitting,14066,1
illfitting,05880,1
illfitting,14288,1
illfitting,11569,1
illfitting,08842,1
illfitting,15627,1
illfitting,09394,1
illfitting,16545,1
illfitting,09319,1
illfitting,14248,1
illfitting,06309,1
regular,14905,6
regular,07724,2
regular,05594,25
illfitting,13441,1
regular,07173,5
regular,00734,15
illfitting,09028,1
regular,16999,3
regular,16008,1
illfitting,06213,2
illfitting,11102,1
regular,06406,2
illfitting,08413,1
illfitting,08899,1
regular,10412,2
illfitting,02692,1
illfitting,13470,1
illfitting,09321,1
illfitting,06306,1
illfitting,01707,2
illfitting,16232,1
illfitting,12998,1
illfitting,00556,2
regular,01572,34
regular,00154,8
illfitting,11766,1
illfitting,02310,1
regular,10489,1
illfitting,10171,1
regular,00947,6
illfitting,00549,3
illfitting,15457,1
illfitting,09155,1
regular,17672,3
illfitting,13660,1
illfitting,11273,1
illfitting,14947,1
illfitting,11124,1
regular,00226,9
regular,00010,4
illfitting,01373,1
regular,16072,14
regular,07670,2
illfitting,02361,1
illfitting,04013,1
illfitting,03999,1
illfitting,08974,1
illfitting,11082,1
illfitting,07987,2
illfitting,16604,1
illfitting,09908,1
illfitting,08816,1
regular,03554,2
illfitting,01641,2
illfitting,13137,1
illfitting,01127,1
illfitting,09331,1
regular,08038,4
illfitting,00397,2
regular,03182,2
illfitting,09861,1
illfitting,10045,2
regular,12098,1
illfitting,05497,1
regular,18252,1
illfitting,08193,1
illfitting,05507,4
illfitting,09229,1
illfitting,13012,1
illfitting,15883,1
illfitting,04276,1
regular,14921,2
regular,07824,8
illfitting,15171,1
regular,17999,1
illfitting,16517,1
regular,17667,2
illfitting,14346,2
illfitting,05547,1
illfitting,14974,1
illfitting,01625,2
illfitting,13650,1
illfitting,05759,1
illfitting,09151,1
illfitting,04823,1
regular,14761,1
illfitting,13426,1
illfitting,09214,1
illfitting,08194,1
illfitting,15265,1
illfitting,08237,1
illfitting,09035,1
regular,00891,18
regular,05692,6
illfitting,15140,1
regular,08023,7
illfitting,02181,1
illfitting,01387,1
regular,07386,2
illfitting,02664,1
regular,10847,1
illfitting,14357,4
illfitting,11724,1
illfitting,01130,1
illfitting,15792,1
illfitting,14272,1
regular,16714,1
illfitting,13271,1
regular,18145,2
illfitting,05864,1
illfitting,02705,1
illfitting,13458,1
regular,06364,1
illfitting,09934,1
regular,04103,1
regular,00992,6
regular,02565,1
regular,03528,1
regular,07681,4
regular,03320,4
illfitting,15800,2
regular,01052,7
illfitting,00449,2
illfitting,02280,1
illfitting,14115,1
regular,17540,4
illfitting,17257,1
illfitting,10064,1
regular,05703,6
regular,12159,2
illfitting,16141,1
illfitting,10345,1
illfitting,13200,1
regular,07163,1
illfitting,07477,1
illfitting,11943,2
regular,14558,3
regular,07908,1
illfitting,18558,3
illfitting,04752,1
regular,04374,2
regular,09643,4
illfitting,11672,1
illfitting,05871,1
regular,05668,2
illfitting,09242,1
illfitting,14957,1
illfitting,13239,1
illfitting,11708,1
illfitting,06137,1
illfitting,05331,2
regular,07338,2
illfitting,15270,1
illfitting,14383,1
illfitting,12546,3
illfitting,01715,2
regular,18258,2
regular,07075,2
illfitting,15044,1
illfitting,13093,1
regular,18578,1
illfitting,14382,2
illfitting,08907,1
illfitting,02690,1
illfitting,18510,2
illfitting,03011,1
illfitting,09304,1
illfitting,04957,1
illfitting,15510,1
illfitting,08848,1
regular,14468,2
regular,09647,6
regular,12161,3
illfitting,06100,1
illfitting,17377,4
illfitting,15346,1
illfitting,01110,1
illfitting,05382,2
illfitting,11234,1
illfitting,15352,1
illfitting,01616,1
illfitting,13912,3
regular,04401,2
illfitting,15220,1
illfitting,14186,1
illfitting,16451,1
regular,14926,1
illfitting,06986,1
illfitting,08340,1
regular,14841,12
regular,00705,3
regular,11437,2
illfitting,09226,2
illfitting,16373,2
illfitting,11551,1
illfitting,11371,1
illfitting,15631,1
regular,05753,4
illfitting,15475,1
illfitting,01590,1
illfitting,15653,1
illfitting,03633,1
illfitting,08230,1
illfitting,08467,1
illfitting,10070,1
illfitting,11825,1
illfitting,08811,1
illfitting,08972,1
illfitting,03881,1
illfitting,01420,1
regular,14583,5
regular,17052,2
illfitting,02279,1
illfitting,00643,1
illfitting,01942,1
illfitting,09907,1
regular,00900,2
illfitting,04287,1
illfitting,08898,1
illfitting,01966,1
illfitting,13096,1
illfitting,16136,1
illfitting,17343,2
regular,12091,2
illfitting,02214,1
illfitting,16625,1
regular,07253,1
regular,10758,1
regular,08046,1
illfitting,15180,1
illfitting,11178,1
illfitting,14036,1
illfitting,10021,1
illfitting,10180,1
regular,00902,3
illfitting,13056,1
illfitting,14231,1
regular,05747,6
illfitting,06099,1
illfitting,05843,1
regular,10543,3
illfitting,07401,1
illfitting,15084,1
illfitting,16602,1
illfitting,01994,1
illfitting,09405,1
illfitting,15872,1
illfitting,06966,1
regular,16016,3
illfitting,06097,1
illfitting,04894,1
illfitting,09187,1
illfitting,06922,1
illfitting,16649,2
illfitting,15281,1
illfitting,02605,1
illfitting,13078,1
illfitting,14031,1
regular,10589,3
illfitting,15173,1
illfitting,03919,1
illfitting,08167,1
regular,09697,1
